0.687, 0.660, 0.790, 8.711
0.664, 0.661, 0.806, 8.576
0.676, 0.675, 0.792, 8.086
0.676, 0.667, 0.782, 7.809
0.669, 0.671, 0.798, 8.637
0.661, 0.652, 0.788, 8.671
0.682, 0.665, 0.795, 8.969
0.693, 0.663, 0.815, 8.717
0.687, 0.680, 0.792, 7.993
0.680, 0.666, 0.785, 8.756
0.701, 0.657, 0.803, 8.733
0.671, 0.683, 0.795, 8.681
0.662, 0.653, 0.786, 8.171
0.689, 0.664, 0.792, 8.578
0.693, 0.660, 0.795, 7.868
0.683, 0.667, 0.788, 8.626
0.698, 0.681, 0.780, 8.926
0.687, 0.666, 0.800, 8.257
0.672, 0.682, 0.797, 8.026
0.661, 0.645, 0.802, 8.210
0.687, 0.665, 0.815, 8.223
0.685, 0.676, 0.802, 9.106
0.671, 0.656, 0.799, 8.139
0.686, 0.661, 0.783, 9.922
0.686, 0.672, 0.790, 8.320
0.658, 0.654, 0.829, 7.895
0.680, 0.666, 0.799, 8.000
0.677, 0.655, 0.801, 8.294
0.642, 0.679, 0.788, 8.335
0.655, 0.669, 0.807, 8.783
0.696, 0.665, 0.808, 8.481
0.679, 0.686, 0.810, 8.737
0.682, 0.654, 0.787, 8.243
0.664, 0.660, 0.796, 8.124
0.663, 0.665, 0.798, 7.860
0.683, 0.668, 0.808, 8.556
0.669, 0.651, 0.796, 10.187
0.667, 0.667, 0.793, 7.691
0.640, 0.658, 0.800, 8.752
0.679, 0.652, 0.805, 9.053
0.679, 0.653, 0.792, 8.181
0.690, 0.651, 0.788, 9.171
0.689, 0.650, 0.790, 7.694
0.668, 0.644, 0.786, 9.825
0.680, 0.663, 0.798, 7.935
0.719, 0.657, 0.796, 7.950
0.686, 0.671, 0.804, 8.387
0.665, 0.658, 0.804, 8.064
0.667, 0.681, 0.783, 10.097
0.658, 0.679, 0.800, 8.597
0.704, 0.680, 0.805, 9.275
0.676, 0.671, 0.776, 8.386
0.705, 0.668, 0.777, 8.312
0.692, 0.689, 0.816, 8.964
0.665, 0.662, 0.810, 8.374
0.702, 0.670, 0.776, 8.442
0.684, 0.665, 0.803, 9.081
0.685, 0.666, 0.799, 9.812
0.658, 0.673, 0.803, 7.584
0.665, 0.667, 0.800, 8.987
0.648, 0.671, 0.802, 9.065
0.668, 0.667, 0.806, 8.375
0.666, 0.661, 0.806, 8.981
0.707, 0.687, 0.782, 9.154
0.662, 0.686, 0.791, 8.457
0.675, 0.660, 0.794, 8.650
0.661, 0.679, 0.795, 7.667
0.659, 0.647, 0.777, 8.656
0.677, 0.653, 0.794, 8.975
0.692, 0.669, 0.799, 8.190
0.680, 0.667, 0.794, 8.470
0.681, 0.677, 0.808, 8.734
0.683, 0.648, 0.803, 8.487
0.675, 0.679, 0.794, 8.862
0.669, 0.680, 0.798, 8.864
0.660, 0.681, 0.801, 8.108
0.658, 0.698, 0.785, 7.846
0.675, 0.661, 0.816, 8.888
0.656, 0.659, 0.805, 8.165
0.669, 0.654, 0.815, 8.329
0.684, 0.656, 0.793, 7.878
0.672, 0.690, 0.794, 9.309
0.672, 0.640, 0.787, 7.581
0.676, 0.670, 0.808, 8.579
0.687, 0.651, 0.778, 8.197
0.663, 0.674, 0.801, 8.409
0.676, 0.638, 0.786, 7.867
0.685, 0.665, 0.791, 8.715
0.667, 0.656, 0.787, 8.822
0.686, 0.652, 0.817, 8.397
0.657, 0.668, 0.816, 8.179
0.665, 0.666, 0.791, 8.445
0.677, 0.674, 0.807, 8.917
0.673, 0.660, 0.788, 8.078
0.665, 0.675, 0.787, 8.813
0.678, 0.664, 0.790, 8.372
0.683, 0.683, 0.821, 8.559
0.690, 0.675, 0.802, 8.200
0.680, 0.675, 0.815, 7.541
0.683, 0.657, 0.816, 8.374
0.680, 0.672, 0.777, 7.989
0.672, 0.684, 0.794, 8.566
0.671, 0.677, 0.808, 8.366
0.663, 0.684, 0.780, 8.188
0.671, 0.646, 0.794, 8.331
0.669, 0.668, 0.808, 8.547
0.660, 0.672, 0.793, 9.218
0.652, 0.673, 0.798, 8.910
0.673, 0.675, 0.799, 9.012
0.681, 0.688, 0.805, 8.056
0.680, 0.669, 0.807, 8.709
0.681, 0.677, 0.816, 8.806
0.687, 0.677, 0.792, 8.183
0.661, 0.664, 0.802, 8.139
0.664, 0.662, 0.808, 8.729
0.666, 0.650, 0.800, 7.834
0.687, 0.640, 0.803, 8.180
0.680, 0.662, 0.799, 8.889
0.659, 0.688, 0.796, 8.152
0.675, 0.676, 0.795, 8.586
0.672, 0.673, 0.815, 8.997
0.672, 0.654, 0.786, 9.227
0.673, 0.679, 0.797, 7.941
0.681, 0.660, 0.818, 8.722
0.676, 0.670, 0.792, 8.320
0.672, 0.667, 0.802, 8.305
0.666, 0.691, 0.791, 8.142
0.666, 0.672, 0.792, 7.800
0.676, 0.678, 0.803, 7.585
0.686, 0.655, 0.797, 8.825
0.652, 0.665, 0.788, 8.452
0.683, 0.655, 0.806, 8.611
0.671, 0.658, 0.818, 8.048
0.665, 0.674, 0.798, 8.042
0.659, 0.671, 0.787, 8.396
0.656, 0.657, 0.786, 7.847
0.697, 0.663, 0.809, 8.410
0.683, 0.681, 0.805, 9.834
0.668, 0.661, 0.803, 9.881
0.687, 0.667, 0.797, 8.252
0.679, 0.696, 0.784, 7.744
0.658, 0.665, 0.813, 8.589
0.689, 0.665, 0.813, 8.010
0.697, 0.666, 0.802, 7.481
0.685, 0.649, 0.846, 8.487
0.674, 0.684, 0.799, 8.498
0.682, 0.659, 0.814, 8.834
0.673, 0.655, 0.817, 7.706
0.670, 0.667, 0.812, 7.670
0.649, 0.675, 0.794, 8.077
0.655, 0.672, 0.805, 7.938
0.686, 0.675, 0.807, 8.201
0.659, 0.659, 0.810, 8.262
0.661, 0.668, 0.815, 8.305
0.666, 0.673, 0.797, 7.838
0.691, 0.655, 0.804, 7.727
0.653, 0.669, 0.799, 8.369
0.683, 0.677, 0.800, 8.277
0.687, 0.654, 0.802, 7.819
0.664, 0.671, 0.811, 8.505
0.682, 0.664, 0.796, 7.995
0.682, 0.671, 0.801, 8.495
0.692, 0.676, 0.813, 8.147
0.673, 0.679, 0.794, 8.387
0.677, 0.659, 0.797, 7.826
0.674, 0.653, 0.809, 8.259
0.667, 0.674, 0.784, 7.195
0.658, 0.667, 0.794, 7.566
0.654, 0.676, 0.779, 8.371
0.681, 0.668, 0.817, 7.556
0.674, 0.671, 0.807, 8.237
0.693, 0.677, 0.797, 7.777
0.661, 0.662, 0.793, 7.919
0.664, 0.663, 0.812, 8.813
0.649, 0.664, 0.801, 8.216
0.686, 0.663, 0.802, 7.720
0.685, 0.673, 0.796, 8.371
0.683, 0.665, 0.797, 8.374
0.689, 0.664, 0.788, 8.568
0.671, 0.679, 0.803, 8.250
0.676, 0.660, 0.796, 8.632
0.673, 0.676, 0.794, 9.349
0.694, 0.670, 0.809, 8.428
0.679, 0.683, 0.805, 8.177
0.687, 0.660, 0.800, 8.641
0.682, 0.669, 0.800, 7.548
0.663, 0.660, 0.812, 8.311
0.676, 0.651, 0.805, 8.653
0.674, 0.649, 0.813, 7.625
0.670, 0.663, 0.800, 8.004
0.682, 0.669, 0.795, 8.075
0.664, 0.658, 0.796, 7.883
0.681, 0.672, 0.793, 9.140
0.684, 0.645, 0.827, 8.024
0.678, 0.649, 0.800, 8.269
0.685, 0.653, 0.836, 8.586
0.683, 0.679, 0.800, 8.427
0.677, 0.648, 0.806, 9.111
0.665, 0.669, 0.805, 8.718
0.670, 0.670, 0.816, 7.599
0.668, 0.683, 0.808, 8.693
0.653, 0.667, 0.807, 8.273
0.677, 0.668, 0.799, 8.376
0.684, 0.691, 0.797, 8.015
0.670, 0.652, 0.793, 7.648
0.663, 0.672, 0.804, 9.007
0.679, 0.634, 0.838, 8.752
0.674, 0.668, 0.804, 8.159
0.679, 0.657, 0.799, 7.768
0.665, 0.663, 0.801, 8.515
0.667, 0.668, 0.796, 8.558
0.663, 0.658, 0.804, 8.022
0.656, 0.653, 0.820, 8.703
0.700, 0.651, 0.825, 8.028
0.666, 0.667, 0.791, 7.935
0.699, 0.653, 0.799, 7.812
0.695, 0.682, 0.781, 7.975
0.686, 0.662, 0.817, 7.766
0.647, 0.668, 0.791, 7.233
0.673, 0.668, 0.804, 8.263
0.666, 0.667, 0.801, 8.167
0.653, 0.662, 0.797, 7.858
0.659, 0.654, 0.787, 8.559
0.667, 0.665, 0.805, 8.035
0.667, 0.650, 0.795, 7.966
0.689, 0.676, 0.794, 8.452
0.670, 0.653, 0.816, 8.406
0.648, 0.658, 0.801, 9.165
0.678, 0.654, 0.807, 8.826
0.663, 0.647, 0.807, 8.028
0.694, 0.685, 0.790, 8.431
0.659, 0.666, 0.797, 8.367
0.677, 0.667, 0.786, 8.565
0.670, 0.652, 0.799, 7.498
0.648, 0.667, 0.806, 7.440
0.651, 0.670, 0.806, 8.626
0.666, 0.660, 0.805, 7.765
0.663, 0.682, 0.854, 9.232
0.679, 0.665, 0.797, 8.053
0.681, 0.640, 0.806, 8.051
0.669, 0.675, 0.795, 7.842
0.643, 0.672, 0.804, 8.215
0.671, 0.650, 0.796, 8.640
0.674, 0.673, 0.795, 8.578
0.693, 0.645, 0.794, 8.815
0.693, 0.643, 0.801, 8.496
0.675, 0.657, 0.800, 9.332
0.645, 0.675, 0.803, 8.544
0.662, 0.677, 0.807, 8.146
0.653, 0.661, 0.812, 9.247
0.651, 0.667, 0.831, 8.057
0.691, 0.674, 0.800, 7.561
0.660, 0.679, 0.812, 7.760
0.686, 0.649, 0.811, 8.693
0.690, 0.662, 0.819, 9.021
0.651, 0.659, 0.831, 7.669
0.683, 0.663, 0.808, 8.184
0.666, 0.643, 0.845, 8.068
0.636, 0.652, 0.808, 8.424
0.697, 0.669, 0.811, 7.742
0.683, 0.643, 0.814, 7.643
0.691, 0.676, 0.813, 8.890
0.681, 0.663, 0.795, 7.582
0.692, 0.654, 0.791, 7.392
